"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4825","Verify that products are sorted correctly","Mobile Test Suite","Fri Jan 23 16:35:30 UTC 2026","passed","Fri Jan 23 16:35:35 UTC 2026","mobile.SortTest","Mobile Tests","mobile.SortTest","sortProductsTest"
"","4639","Verify that products are sorted correctly","Mobile Test Suite","Fri Jan 23 16:35:06 UTC 2026","passed","Fri Jan 23 16:35:11 UTC 2026","mobile.SortTest","Mobile Tests","mobile.SortTest","sortProductsTest"
"","12222","Verify that user cannot login with invalid credentials","Mobile Test Suite","Fri Jan 23 16:33:59 UTC 2026","passed","Fri Jan 23 16:34:11 UTC 2026","mobile.NegativeLoginTest","Mobile Tests","mobile.NegativeLoginTest","invalidLoginTest"
"","13710","Verify that user cannot login with invalid credentials","Mobile Test Suite","Fri Jan 23 16:36:13 UTC 2026","passed","Fri Jan 23 16:36:26 UTC 2026","mobile.NegativeLoginTest","Mobile Tests","mobile.NegativeLoginTest","invalidLoginTest"
"","9190","Verify that user can add and remove product from cart","Mobile Test Suite","Fri Jan 23 16:34:00 UTC 2026","passed","Fri Jan 23 16:34:09 UTC 2026","mobile.CartTest","Mobile Tests","mobile.CartTest","addAndRemoveProductFromCartTest"
"","11950","Verify that user cannot login with invalid credentials","Mobile Test Suite","Fri Jan 23 16:35:32 UTC 2026","passed","Fri Jan 23 16:35:44 UTC 2026","mobile.NegativeLoginTest","Mobile Tests","mobile.NegativeLoginTest","invalidLoginTest"
"","3867","Verify that products are sorted correctly","Mobile Test Suite","Fri Jan 23 16:34:04 UTC 2026","passed","Fri Jan 23 16:34:08 UTC 2026","mobile.SortTest","Mobile Tests","mobile.SortTest","sortProductsTest"
"","19539","Verify that user cannot login with invalid credentials","Mobile Test Suite","Fri Jan 23 16:34:54 UTC 2026","passed","Fri Jan 23 16:35:14 UTC 2026","mobile.NegativeLoginTest","Mobile Tests","mobile.NegativeLoginTest","invalidLoginTest"
"","12158","Verify that user can login with valid credentials","Mobile Test Suite","Fri Jan 23 16:33:56 UTC 2026","passed","Fri Jan 23 16:34:08 UTC 2026","mobile.LoginTest","Mobile Tests","mobile.LoginTest","validLoginTest"
"","4165","Verify that products are sorted correctly","Mobile Test Suite","Fri Jan 23 16:34:27 UTC 2026","passed","Fri Jan 23 16:34:31 UTC 2026","mobile.SortTest","Mobile Tests","mobile.SortTest","sortProductsTest"
