"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5162","Verify that pet can be created successfully with valid data","API Test Suite","Fri Jan 09 14:46:38 UTC 2026","passed","Fri Jan 09 14:46:43 UTC 2026","api.CreatePetTest","API Tests","api.CreatePetTest","verifyPetCanBeCreatedSuccessfully"
"","5342","Verify that pet can be updated successfully with new data","API Test Suite","Fri Jan 09 14:46:38 UTC 2026","passed","Fri Jan 09 14:46:43 UTC 2026","api.UpdatePetTest","API Tests","api.UpdatePetTest","verifyPetCanBeUpdatedSuccessfully"
"","4912","Verify that pet can be retrieved successfully by ID","API Test Suite","Fri Jan 09 14:46:38 UTC 2026","passed","Fri Jan 09 14:46:43 UTC 2026","api.GetPetTest","API Tests","api.GetPetTest","verifyPetCanBeRetrievedById"
"","4100","Verify that pet can be deleted successfully by ID","API Test Suite","Fri Jan 09 14:46:38 UTC 2026","passed","Fri Jan 09 14:46:42 UTC 2026","api.DeletePetTest","API Tests","api.DeletePetTest","verifyPetCanBeDeletedSuccessfully"
