"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5069","Verify that pet can be retrieved successfully by ID","API Test Suite","Fri Apr 10 17:43:19 UTC 2026","passed","Fri Apr 10 17:43:24 UTC 2026","api.GetPetTest","API Tests","api.GetPetTest","verifyPetCanBeRetrievedById"
"","5385","Verify that pet can be created successfully with valid data","API Test Suite","Fri Apr 10 17:43:19 UTC 2026","passed","Fri Apr 10 17:43:25 UTC 2026","api.CreatePetTest","API Tests","api.CreatePetTest","verifyPetCanBeCreatedSuccessfully"
"","5496","Verify that pet can be updated successfully with new data","API Test Suite","Fri Apr 10 17:43:19 UTC 2026","passed","Fri Apr 10 17:43:25 UTC 2026","api.UpdatePetTest","API Tests","api.UpdatePetTest","verifyPetCanBeUpdatedSuccessfully"
"","4511","Verify that pet can be deleted successfully by ID","API Test Suite","Fri Apr 10 17:43:19 UTC 2026","passed","Fri Apr 10 17:43:24 UTC 2026","api.DeletePetTest","API Tests","api.DeletePetTest","verifyPetCanBeDeletedSuccessfully"
