"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4751","Verify that booking can be created successfully with valid data","API Test Suite","Wed Apr 15 13:54:42 UTC 2026","passed","Wed Apr 15 13:54:46 UTC 2026","api.CreateBookingTest","API Tests","api.CreateBookingTest","verifyBookingCanBeCreatedSuccessfully"
"","1376","Verify that booking can be updated successfully with new data","API Test Suite","Wed Apr 15 13:54:47 UTC 2026","passed","Wed Apr 15 13:54:48 UTC 2026","api.UpdateBookingTest","API Tests","api.UpdateBookingTest","verifyBookingCanBeUpdatedSuccessfully"
"","248","Verify that booking can be deleted successfully by ID","API Test Suite","Wed Apr 15 13:54:48 UTC 2026","passed","Wed Apr 15 13:54:48 UTC 2026","api.DeleteBookingTest","API Tests","api.DeleteBookingTest","verifyBookingCanBeDeletedSuccessfully"
"","306","Verify that booking can be retrieved successfully by ID","API Test Suite","Wed Apr 15 13:54:46 UTC 2026","passed","Wed Apr 15 13:54:47 UTC 2026","api.GetBookingTest","API Tests","api.GetBookingTest","verifyBookingCanBeRetrievedById"
